word,count,file
"buşiyê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ıstıranê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"şüti,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêkerdan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Xêr,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amay’;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"senıkê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Gunay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Meymananê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
keno!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
feteliya.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cındıkan|Cıni,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yohanna,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Xuzay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Xuza,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hukumdar,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Suzanna,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Çıqa,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bercero,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hêga.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"hêga,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
phıjiqiyo\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
8:5,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ki:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
phışkiyo\f*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"phan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qut.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rışiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
têsaniye,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çaliyan'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çali,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xendeqınê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Tayo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gıno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dano.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mın.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Sırrê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sırran,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Bıeşiyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mekerê.’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Mana,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nawa:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqia.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
phıjiqiyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mebêrê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mexeleşiyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêsono,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xori.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"tengiye,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qısaweta,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zewqê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xendeqinê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
genımê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
paka,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
darenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sebr'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
genımo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
danê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Jüyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fitı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêmuneno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"cılı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêdareno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
berci,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wedardayi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
meveciyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sırr,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roşti.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Mua,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
iyê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sêkın,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qayığı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Ravêrım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bover.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ramıtı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bover,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fırtınıo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Qayığı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tengiye.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vezna,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Wayir,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xendeqinım!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Fınderê!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Vay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sêkın.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Kuyo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıma?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vêrdi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Gerasa,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Çı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rut,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêmandenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mığaran,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qirra,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nıngan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mekı!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veci.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kutenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tesirê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cıni.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zinciran'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
resenan'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biyenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zincirê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
resenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vısnenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fetelnenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıko?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Elayiyo\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
8:30,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Elayi:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Legyon”,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vanê.\f*.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hente,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merusnı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çalanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
herdi.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çerdenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
raverdı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kuyım.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xozan.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Xozi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xendeqiyay.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Şüanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"xozan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
remay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şi;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeberi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeleşiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tersa.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"rusna,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“So,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gêrena,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
41-42,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yair,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Yairi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
goni,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"doxtoran,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
doxtori,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fındetı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêvat:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qelebiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ser.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
anciyê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"wedaro,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lercayış'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vat;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vatı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xavray,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merdı!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Malımi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
meqefelnı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yairi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Metersı!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeleşina,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yairi.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Teber,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Meberbê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kênekı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêmerda,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kuta,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"merda,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
huyay.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Roê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vestı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mevacerê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"çü,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zêdiye,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêwasti,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tozê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rasanerê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıbo.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hukumdarê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
aşiyo.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"jüyo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Serê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pırodayenı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeberan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eşinan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hawari\w*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Beytsayda,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Xêr,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amê!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Cema,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sani,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"yajiyo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mezranê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dormi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rakutenı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“İnan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bigimı?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
camerdi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ronistenı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ronistenı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sepeti,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Tayê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"‘Yahyawo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amo’.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"İlyaso’,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Pêxemberanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verênanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amo.’ ”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mevacerê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ez,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
banceri.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ênan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ravêro.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dest?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Ez,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bımbarekan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ênan.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêmırenê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hawari,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vuriya,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sipi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bereqiyay.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Xafılde,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Ni,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
9:30,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İlyas:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mühimê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ramıtê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bereqiyenê;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bırrino,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vesti,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İlyasi'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bişiyenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
derım.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çardaxan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıvırazım:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêzanıtenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hewrê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Şiya,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hewri,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mıno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
iy.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bırriya,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Petrusi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Yuhannay,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêvet,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veceno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Reyan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
reyan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
niy.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qirreno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"lerceno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kef,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fek.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Cın,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verdano.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêşkiyay.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bêiman,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıma;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"fınderi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
deri?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nıta!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zıng,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sana,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pi.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mand,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Rınd,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dest.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêkerdi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
manê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tersenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Kam,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"cêro,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vetenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêbi.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêverda,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Raverderê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêfındeno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şiyayena,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeberdari,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Xeberdari,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nıtay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Yeruşalim,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêwast\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
9:53,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêwastenê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ravêro.\f*.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıvarnım,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kım?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
binı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"koti,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lüyan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
halindê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rono.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Fındı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fınderi.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Merdan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"verdê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merdanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wedarê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıdı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xatır,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıwazeri.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
layıqê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
niyo.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Hêgay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"restê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıçinerê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
senıkê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hêgay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqiê;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
êrğat,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıçinerê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sêrê!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verekan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vergan.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"perı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ray,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mebêro.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sılametı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıbo!’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
agêro,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kêyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"anê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"borê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bısımerê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"gurino,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
emegê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
meserê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Nêwesanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Hukumdariya,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıma.’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Tozê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sanım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nejdi.’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sodomi\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
10:12,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sodom:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"varna,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdo.\f*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Xorazini!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
